Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),SPACE1-1:Space People Occupant Count [](TimeStep),SPACE2-1:Space People Occupant Count [](TimeStep),SPACE3-1:Space People Occupant Count [](TimeStep),SPACE4-1:Space People Occupant Count [](TimeStep),SPACE5-1:Space People Occupant Count [](TimeStep),PLENUM-1:Zone Air Temperature [C](TimeStep),PLENUM-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PLENUM-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE1-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE2-1:Zone Air Temperature [C](TimeStep),SPACE2-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE2-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE3-1:Zone Air Temperature [C](TimeStep),SPACE3-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE3-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE4-1:Zone Air Temperature [C](TimeStep),SPACE4-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE4-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE5-1:Zone Air Temperature [C](TimeStep),SPACE5-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE5-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE2-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE3-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE4-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE5-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep) 
 06/01  10:15:00,29.249999999999996,11.0,5.0,11.0,5.0,20.0,27.92343707816413,0.0,0.0,27.634193897298534,15.0,27.634921699762344,27.18638613360807,15.0,27.173640847206116,27.866380408652827,15.0,27.86289069056511,26.881235609160708,15.0,26.88295546360314,28.13461499834223,15.0,28.138535767793655,7.5157015698321175,6.835879957562952,8.589970868183258,5.904838386969502,7.7931863162608295 
 06/01  10:30:00,29.6,11.0,5.0,11.0,5.0,20.0,28.20999112013061,0.0,0.0,27.574167571448026,15.0,27.574638944119215,27.376446862461414,15.0,27.382372796535492,27.674234039136643,15.0,27.671209186315536,26.71206286582315,15.0,26.70825436897576,27.798464452687234,15.0,27.791925251483917,7.713326301333936,7.485011367603917,8.365169313596354,5.797873783260769,7.318953181124371 
 06/01  10:45:00,29.950000000000003,11.0,5.0,11.0,5.0,20.0,28.42899529922375,0.0,0.0,27.495348907911854,15.0,27.495803903788328,25.99437791862375,15.0,25.999187886714935,27.613278711558713,15.0,27.61391456052661,26.706653802085874,15.0,26.707732024020515,27.975916659474997,15.0,27.97732025384903,7.894568450531523,5.281979226918466,8.569455304645885,5.933711855009548,8.10078879233582 
 06/01  11:00:00,30.3,11.0,5.0,11.0,5.0,20.0,28.656404588146092,0.0,0.0,27.390948522150936,15.0,27.390977304428816,26.641985733906726,15.0,26.650169610977173,27.521148544936498,15.0,27.52143505588174,26.635520546774284,15.0,26.635827759630047,27.626943811654826,15.0,27.62305888533592,7.969729766839549,6.140279816589555,8.663243129149208,6.002971226542044,7.5015435260290815 
 06/01  11:15:00,30.475,8.8,4.0,8.8,4.0,16.0,28.621589993646932,0.0,0.0,27.266252470930187,15.0,27.2664985768497,23.854922683484975,15.0,22.770220041275024,27.41319164019595,15.0,27.413518127053976,26.587031810222108,15.0,26.58749767614063,27.782235096224863,15.0,27.788317024707794,7.836975934470516,6.353212118719256,8.556157727975616,6.04645892253248,8.140914147417945 
 06/01  11:30:00,30.65,8.8,4.0,8.8,4.0,16.0,28.99838682649136,0.0,0.0,27.11716723399343,15.0,27.11698804423213,26.27244154699703,15.0,27.770220041275024,27.334217893425734,15.0,27.334815066307783,26.5027093219309,15.0,26.503034802502953,27.10067299273488,15.0,27.11584162712097,7.575540028833785,5.288539851183302,8.471504527462685,5.98128394163048,6.57480913685329 
 06/01  11:45:00,30.825,8.8,4.0,8.8,4.0,16.0,29.064869417638615,0.0,0.0,27.182346103124225,15.0,27.183584567159418,24.355580709131473,15.0,24.138915777206424,27.359320877043736,15.0,27.360414573922753,26.59835248236907,15.0,26.599795932299457,27.470884132990335,15.0,27.49696153402329,7.821871595033187,5.509874097898887,8.645223259879671,6.197207698388198,7.448405117294371 
 06/01  12:00:00,31.0,8.8,4.0,8.8,4.0,16.0,29.369400146869225,0.0,0.0,27.140109397329724,15.0,27.14098535478115,26.494821134977585,15.0,29.138907194137573,27.309460641746178,15.0,27.31030864454806,26.570002479505515,15.0,26.57090799359139,27.23830808400461,15.0,27.237478613853455,7.680166462959789,5.622664218467293,8.441995604976128,6.137611555364913,6.921734282848689 
 06/01  12:15:00,30.775,4.4,2.0,4.4,2.0,8.0,29.467711492711707,0.0,0.0,27.211180387125907,15.0,27.212446846067905,25.30744375899417,15.0,24.96438431739807,27.323761322129307,15.0,27.32480481173843,26.64512419011487,15.0,26.6465405508643,27.40079689057484,15.0,27.403023898601532,7.586635528881018,5.002942093883377,8.123331764166409,6.063591588057847,7.071516821024034 
 06/01  12:30:00,30.55,4.4,2.0,4.4,2.0,8.0,29.62026044983021,0.0,0.0,27.37173963040433,15.0,27.373727463185784,26.775811348523852,15.0,29.96438431739807,27.205577202087895,15.0,27.205433904193338,26.064302217940007,15.0,26.050635902560316,26.90980263412039,15.0,26.902419507503506,7.871309112403168,5.8912156681544445,7.627183956569212,5.252345468710118,6.004345177555535 
 06/01  12:45:00,30.325000000000003,4.4,2.0,4.4,2.0,8.0,29.906015888357246,0.0,0.0,27.271275970608073,15.0,27.271312303841114,25.77217668770384,15.0,25.88644766807556,27.25728040239488,15.0,27.258893131278455,26.99934257605958,15.0,30.0,27.51808662501537,15.0,30.0,7.512110238118865,5.057278602817959,7.579807213390595,6.433510295344789,7.132620978807211 
 06/01  13:00:00,30.1,4.4,2.0,4.4,2.0,8.0,29.92119882816221,0.0,0.0,27.269521540562728,15.0,27.270188791211698,26.970858241535687,15.0,30.0,27.241162718065336,15.0,27.24180573318154,25.235445489663164,15.0,25.11509704589844,26.947225145123216,15.0,26.965346097946167,7.464570893659811,6.271287921738718,7.506669743488402,5.034024819057123,6.0743279356522635 
 06/01  13:15:00,29.625000000000004,8.8,4.0,8.8,4.0,16.0,30.251859089133745,0.0,0.0,27.34005090636279,15.0,27.342037869151678,25.807498217709927,15.0,25.768337726593014,27.30639214661416,15.0,27.3084182748571,27.011395763864652,15.0,30.0,27.84978886550835,15.0,30.0,7.790022303697853,5.105805199991764,7.806824164367839,6.363909653064255,8.240866477320722 
 06/01  13:30:00,29.15,8.8,4.0,8.8,4.0,16.0,30.236493649003812,0.0,0.0,27.345605755537456,15.0,27.346614280249923,27.271707626551663,15.0,30.0,27.36320010171933,15.0,27.36450355593115,25.413169451636335,15.0,25.39904022216797,26.99200519762237,15.0,27.003929615020752,7.880527909840296,7.075152524432994,8.047766611496229,5.00171797035145,6.3813987902728115 
 06/01  13:45:00,28.674999999999997,8.8,4.0,8.8,4.0,16.0,30.290901003544654,0.0,0.0,27.241540360388584,15.0,27.241837622132152,25.183805743320246,15.0,25.00426197052002,27.3245214319915,15.0,27.325102915056046,27.018739901772502,15.0,29.292861223220818,27.24764695224762,15.0,27.249260216951367,7.578634478015331,5.01999876808533,7.926914086400984,6.472229677122257,6.777526711117545 
 06/01  14:00:00,28.2,8.8,4.0,8.8,4.0,16.0,30.328072204494916,0.0,0.0,27.243331086472978,15.0,27.24405590631067,26.742055672219085,15.0,30.0,27.377205009233933,15.0,27.378036600537595,25.166767089693593,15.0,24.70199990272522,27.270965509865448,15.0,27.27176784351468,7.564016916526455,5.895662038346472,8.081259810282816,5.023908270801883,6.878005559804606 
 06/01  14:15:00,27.7,11.0,5.0,11.0,5.0,20.0,30.46318439314866,0.0,0.0,27.234050573338866,15.0,27.235069672577083,25.08889526073986,15.0,25.013110637664795,27.33977246219191,15.0,27.340595514513552,26.867504065504523,15.0,29.67846941947937,27.255695552170792,15.0,27.25674087461084,7.631766740112383,5.042172204697096,8.090712442279795,6.138676631216882,6.958994786306803 
 06/01  14:30:00,27.2,11.0,5.0,11.0,5.0,20.0,30.57473947448542,0.0,0.0,27.301115098977817,15.0,27.303187455050647,26.933168405002426,15.0,30.0,27.272834466333038,15.0,27.27344627026468,26.302448999449272,15.0,26.292639017105103,27.145028770333475,15.0,27.14513575937599,7.829682177662519,6.293354564277706,7.896833798388485,5.635488871688068,6.730332880628367 
