Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),SPACE1-1:Space People Occupant Count [](TimeStep),SPACE2-1:Space People Occupant Count [](TimeStep),SPACE3-1:Space People Occupant Count [](TimeStep),SPACE4-1:Space People Occupant Count [](TimeStep),SPACE5-1:Space People Occupant Count [](TimeStep),PLENUM-1:Zone Air Temperature [C](TimeStep),PLENUM-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PLENUM-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE1-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE2-1:Zone Air Temperature [C](TimeStep),SPACE2-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE2-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE3-1:Zone Air Temperature [C](TimeStep),SPACE3-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE3-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE4-1:Zone Air Temperature [C](TimeStep),SPACE4-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE4-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE5-1:Zone Air Temperature [C](TimeStep),SPACE5-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE5-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE2-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE3-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE4-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE5-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep) 
 06/01  07:45:00,26.425,0.0,0.0,0.0,0.0,0.0,22.913068075831344,0.0,0.0,22.601268889835044,15.0,30.0,22.76505639088662,15.0,30.0,22.766133376004753,15.0,30.0,22.51772338268287,17.47364068031311,30.0,22.375381024515367,15.0,29.042997300624847,27.795638045937736,25.75677384634544,25.80252779868262,28.76368517164046,30.497232911129842 
 06/01  08:00:00,26.5,0.0,0.0,0.0,0.0,0.0,23.029278234476056,0.0,0.0,22.68979169392879,15.0,30.0,22.881803621205307,15.0,30.0,22.870218330112575,15.0,25.0,22.607661190808464,15.0,30.0,22.460154678430964,15.0,24.042997300624847,26.651985269841234,24.33335026970225,24.544935938441952,27.57428788600855,29.392596634810886 
 06/01  08:15:00,26.725,11.0,5.0,11.0,5.0,20.0,24.223359807068984,0.0,0.0,23.956254823297353,15.0,29.358134269714355,24.202606565937348,15.0,30.0,24.154458864838237,17.221994161605835,30.0,23.90438384738274,15.0,29.50755387544632,23.73662351580317,15.0,24.777954459190372,15.035327544151983,13.051693108206678,13.440223896144175,15.431121092191646,16.977808683434432 
 06/01  08:30:00,26.95,11.0,5.0,11.0,5.0,20.0,24.699150781033254,0.0,0.0,24.7501873279049,15.0,30.0,25.000794631400034,17.785796642303467,30.0,24.951323470840855,15.0,25.745077610015862,24.69712429445883,15.0,27.716488420963284,24.59317942412286,15.0,29.17900836467743,9.680155213572817,8.236795535705554,8.571217727289891,9.877325789574869,11.001590367782867 
 06/01  08:45:00,27.174999999999997,11.0,5.0,11.0,5.0,20.0,25.17036530379464,0.0,0.0,25.3508712711685,15.0,30.0,25.60442891624014,15.0,30.0,25.557807276685494,15.0,30.0,25.292323749083387,15.0,30.0,25.262648873089482,15.0,30.0,7.066182128974745,6.119657049210517,6.354306682467268,7.174350213877702,7.943121510460898 
 06/01  09:00:00,27.4,11.0,5.0,11.0,5.0,20.0,25.537178909760396,0.0,0.0,25.800307494464292,15.0,26.65177059173584,26.08693083560765,15.0,30.0,25.01173332186263,15.0,24.999999999999996,25.737278169434525,15.0,28.993215322494507,25.003358243009572,15.0,24.999999999999996,5.717999054430479,5.1642311632242865,6.88078492953052,5.7739934316952315,8.018874277263748 
 06/01  09:15:00,27.775,11.0,5.0,11.0,5.0,20.0,26.00813192276207,0.0,0.0,26.678541979286944,15.0,30.0,26.98238181557118,15.0,30.0,26.36390701573541,15.0,26.958868265151978,26.1086065975407,16.824400186538696,26.153355360031128,26.33486564293052,15.0,30.0,5.011456395461153,5.326669137954852,5.015588440443338,5.116236503293962,5.260697555188216 
 06/01  09:30:00,28.15,11.0,5.0,11.0,5.0,20.0,26.17770007977608,0.0,0.0,27.28065711080967,15.0,29.06499981880188,25.190785051407495,16.094023942947388,25.0,23.58053605430542,15.0,21.958868265151978,26.979931686734485,15.0,29.322824716567993,26.737218794588493,15.0,26.810283184051514,5.707520922626529,5.397433342975972,9.49029415461726,5.332147122788186,5.006465794647383 
 06/01  09:45:00,28.525,11.0,5.0,11.0,5.0,20.0,26.274217545520905,0.0,0.0,24.616324417569945,14.999999999999986,24.064999818801855,24.934229831995353,14.999999999999986,24.933066368103002,25.677135087950766,17.3901262283325,26.958868265151953,24.63925982373377,14.999999999999986,24.322824716567965,24.41344264299457,15.323439240455613,21.8102831840515,6.4896849226091575,5.889060590565151,5.484138333230092,6.3854114601422225,8.203611385478652 
 06/01  10:00:00,28.9,11.0,5.0,11.0,5.0,20.0,26.88255394026499,0.0,0.0,26.333304685031244,15.0,29.06499981880188,25.49297626061694,15.0,25.51206201314926,26.525988923885897,16.203203439712524,26.90616300702095,26.38631941902547,15.0,28.458962678909305,25.907230753994632,20.323439240455627,26.46110963821411,5.000207101161507,5.256783028201099,5.099441790670127,5.010464354166629,5.5727688173170975 
